transaction_id,booking_jurisdiction,regulator,booking_datetime,value_date,amount,currency,channel,product_type,originator_name,originator_account,originator_country,beneficiary_name,beneficiary_account,beneficiary_country,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_id,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,narrative,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,suspicion_determined_datetime,str_filed_datetime
133775f9-963d-4dce-be33-941aff5ea43c,HK,HKMA/SFC,2025-02-01T14:13:21,1/2/2025,5242.89,CNY,Cash,cash_withdrawal,Daniel Flowers,GB77GLSL19515951302771,AU,James Austin,GB92XBEK69359527077442,VN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-911841,individual,Low,FALSE,19/12/2020,19/12/2022,FALSE,TRUE,TRUE,LEA,Us avoid who late respond recent letter.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
88e9f8e1-edbc-4f0f-9b6a-5ac1be957aab,SG,MAS,2025-05-20T12:45:55,20/5/2025,1620851.19,HKD,FAST (SG),fund_subscription,Paul Lawson,GB78WAFV62052470805592,VN,Henry Mullins,GB14WNAF24544721066855,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-913872,corporate,High,TRUE,31/3/2020,27/9/2020,TRUE,TRUE,TRUE,FAM,For audience book instead continue third certainly.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
4ca97793-2df1-4060-8b28-c9a0ee723110,SG,MAS,2024-04-06T09:02:13,6/4/2024,232644.62,SGD,RTGS,wire_transfer,Stephanie Hernandez,GB95YSEA91681170694917,AE,Michelle Campbell,GB47SQII96315401263921,AE,MT103,LIKELQBU,GTEZNSML,FALSE,TRUE,Hot lead voice key name.,BEN,FALSE,FALSE,,,0,0,0,,CUST-190471,domiciliary_company,High,FALSE,25/5/2024,25/5/2026,TRUE,FALSE,TRUE,FAM,Western ok avoid risk.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
0e7130e3-7174-4c34-a83e-ee3f414b86ed,SG,MAS,2025-03-13T16:31:27,13/3/2025,8413.53,EUR,Cash,cash_deposit,Claudia Johnson,GB16DNKT42608756487683,GB,Peter Gentry,GB07MSJH73925215962013,SG,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-588798,corporate,Low,FALSE,6/8/2024,2/2/2025,FALSE,TRUE,TRUE,LEA,Theory to Congress both deep current often environment.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,FALSE,8413.53,1,none,,
94556ce6-23b3-4f18-87b8-5677654918b7,SG,MAS,2024-08-12T18:14:15,12/8/2024,3758.31,USD,Cash,cash_withdrawal,Alyssa Navarro,GB18QSLS20573284042177,DE,Christopher Keller,GB02IUHD56072548866432,TH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-878563,domiciliary_company,Medium,FALSE,24/11/2024,24/11/2026,FALSE,TRUE,TRUE,SAL,Identify simply customer action never send seat Mrs boy marriage.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
970704d6-0987-4ba7-9707-80ef7347d6da,CH,FINMA,2024-04-01T19:10:51,1/4/2024,25723.72,CHF,Cash,cash_deposit,Kevin Weber,GB38OYYF59656110878251,ID,Paul Foster,GB16TMLO94731925374291,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-565530,corporate,High,FALSE,11/9/2023,9/3/2024,TRUE,TRUE,TRUE,GDS,While drop big season total move service success.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,42406.8,5,potential,,
2804d61a-3145-4bba-93a2-872ca694850b,SG,MAS,2024-06-05T00:44:48,5/6/2024,154654.08,HKD,Cheque,wire_transfer,Mason Wilson,GB60TPML86921977564618,RU,Michele Robinson,GB50JZJM95772228707562,RU,MT103,EWUCXLHZ,IKLSTGFR,TRUE,TRUE,Institution view instead foot as spring.,OUR,TRUE,FALSE,,,0,0,0,,CUST-255874,corporate,Low,FALSE,16/7/2020,16/7/2022,FALSE,TRUE,TRUE,GDS,Foot owner point those happy include series still first painting.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
ad909944-e303-4836-bbb4-e7c76e05c57c,CH,FINMA,2025-06-26T04:36:04,26/6/2025,5779.42,USD,Cash,cash_deposit,Melissa Greene,GB66LKKZ58770129588143,VN,William Smith,GB60BKXJ55162188254590,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-651492,individual,Medium,FALSE,21/7/2023,20/7/2024,FALSE,TRUE,TRUE,MED,Beat medical commercial page democratic.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,5779.42,1,none,,
8bce974f-856f-40a0-8cdc-d6dfa766cc78,HK,HKMA/SFC,2024-06-11T00:51:30,11/6/2024,100156.08,GBP,Cash,cash_deposit,Kenneth Young,GB44XWKE64404359291390,HK,Brittany Barnett,GB34BAXJ75148807355111,JP,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-617321,domiciliary_company,Low,FALSE,12/4/2020,12/4/2021,FALSE,TRUE,TRUE,SAL,Result middle how affect feeling site item heart magazine pull.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,100156.08,1,potential,,
89012251-0178-4a73-99fc-4fb5d186d001,SG,MAS,2025-08-08T01:10:21,8/8/2025,95986.49,GBP,Cash,cash_withdrawal,James Lynch,GB55JNIY52472598421751,TH,Anna Thompson,GB88VZVJ64794617740239,FR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-515965,domiciliary_company,High,FALSE,30/5/2019,29/5/2020,TRUE,TRUE,TRUE,INV,Station strong herself what seven southern respond.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
482e0808-dd82-4812-8a48-d1d716ec161f,HK,HKMA/SFC,2024-01-26T23:23:13,26/1/2024,16152.38,USD,Cash,cash_withdrawal,Heather Davis,GB88FXID37823554035704,AE,Joshua Jacobson,GB27AWLN32398581422021,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-794048,individual,Low,TRUE,18/9/2024,18/9/2026,TRUE,TRUE,TRUE,GDS,Campaign plan item herself might what move.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
d370ffa4-bb4c-433e-a784-2f1d8cbbe05c,CH,FINMA,2024-03-15T20:36:06,15/3/2024,20000,CHF,Cheque,cash_deposit,Jamie Davidson,GB48OVXA56350915810933,RU,Ryan Allen,GB64GPDZ91969545445113,IR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-720862,corporate,Low,FALSE,29/10/2022,29/10/2023,FALSE,TRUE,TRUE,SAL,Woman collection perhaps success through.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,FALSE,0,1,none,,
d262e4cf-6fb1-447a-9a2e-d28dabaed9ad,CH,FINMA,2024-01-21T07:24:14,21/1/2024,147633.84,CNY,Cheque,fund_subscription,Patrick Washington,GB55JTQH78970869292477,RU,Cody Phelps,GB90DXQF75353311561029,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-217320,domiciliary_company,Medium,TRUE,5/8/2021,5/8/2022,TRUE,FALSE,TRUE,SAL,Myself station development approach issue read across per.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
7de3b0be-69ea-4641-9334-598bbefe786a,SG,MAS,2024-02-25T19:54:47,25/2/2024,33721.03,CNY,SEPA,securities_trade,Amy Little,GB98WFAJ70381394049396,RU,Amy Klein,GB76MGXD11909242048806,GB,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-531283,individual,Low,FALSE,23/11/2023,21/5/2024,FALSE,TRUE,TRUE,FAM,Need someone ready mission make tax our according feel court get.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
909dbb82-5e95-4d45-9462-643b77dccb18,SG,MAS,2025-09-06T14:56:55,6/9/2025,211011.02,CHF,Cheque,securities_trade,Donna Lee,GB14IGHD52564660588920,RU,Justin Parrish,GB31TPKU24439530411656,ID,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-294095,individual,Medium,FALSE,9/1/2025,9/1/2026,FALSE,TRUE,TRUE,EDU,Grow while piece get talk.,FALSE,TRUE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
838daf4f-478e-47ed-a1f9-dfe1e466cd65,CH,FINMA,2024-12-01T06:01:37,1/12/2024,1340.85,SGD,Cash,cash_deposit,Brenda Gibson,GB04PAFY16136334049621,JP,Timothy Guerra,GB30UMVC73001301986284,CN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-734604,domiciliary_company,Low,FALSE,14/4/2022,13/4/2024,FALSE,TRUE,TRUE,LEA,Billion really catch close stay later kid industry.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,1340.85,1,potential,,
876b7d70-6771-474a-98d9-8033c7f14149,HK,HKMA/SFC,2025-05-26T14:43:02,26/5/2025,943268.26,CHF,FAST (SG),wire_transfer,Elizabeth Knight,GB15VGHD59569696571426,VN,Michael Wright,GB84MNTI52016641374894,RU,MT103,,,FALSE,TRUE,,,TRUE,TRUE,USD,EUR,1.115474,1.114917,5,Mccoy LLC,CUST-394356,domiciliary_company,Low,FALSE,13/2/2023,13/2/2024,FALSE,TRUE,TRUE,SVC,Him lawyer adult church certain trip generation conference operation care street.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,none,2025-05-26T21:43:02,2025-05-29T21:43:02
e36b2c5c-88ea-4e28-aa38-f6978cc099a3,HK,HKMA/SFC,2024-12-18T09:57:38,18/12/2024,266185.02,CNY,FAST (SG),wire_transfer,Theresa Fields,GB41DOMI84466501539217,HK,Austin Welch,GB70XTRG13380663232069,IR,MT202COV,GGTRFFMO,KFCRVMTP,TRUE,TRUE,Claim police fill star all life.,OUR,TRUE,FALSE,,,0,0,0,,CUST-335029,domiciliary_company,High,FALSE,26/11/2023,25/11/2024,TRUE,TRUE,TRUE,LEA,Item box game guess product to his fight.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
64aceb83-0a3c-40ff-a799-1a46e527843e,SG,MAS,2024-05-15T03:05:57,15/5/2024,6550.28,USD,Cash,cash_deposit,Melissa Patterson,GB02CEAO16475188969274,SG,Andrea Mcintosh,GB57PBLS03639781364935,FR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-379724,domiciliary_company,High,FALSE,22/7/2025,22/7/2026,TRUE,TRUE,TRUE,TAX,Defense bit long local few provide crime factor.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,6550.28,1,potential,,
72708a4d-5317-4a42-b9b8-5022316825ac,HK,HKMA/SFC,2025-09-04T20:52:18,4/9/2025,220907.52,JPY,RTGS,wire_transfer,Julie Dixon,GB48ASWC03430043806843,ID,Jacqueline Wright,GB76KOFA08332083661590,HK,MT202COV,OKUWAQCC,MJVPQHVG,TRUE,TRUE,Rock relationship former wait low fact.,OUR,TRUE,FALSE,,,0,0,0,,CUST-756185,corporate,Low,FALSE,6/3/2021,6/3/2023,FALSE,TRUE,TRUE,EDU,Population notice include force as season nice effect.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
d724e91b-351f-49e9-b4b9-8d279bf40f31,SG,MAS,2024-07-31T13:45:12,31/7/2024,3309.97,EUR,Cash,cash_withdrawal,Jennifer Miller,GB51AKJT38979216710248,RU,Jay Mccormick,GB80YCUM88569868410532,GB,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-829991,corporate,Low,FALSE,28/10/2021,26/4/2022,FALSE,TRUE,TRUE,SAL,Consider bank top see necessary before question.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
66ad07be-26fa-4b10-b0b8-6072dab3420e,CH,FINMA,2025-02-27T21:20:46,27/2/2025,20000,CHF,Cash,cash_deposit,Elizabeth Taylor,GB19TWZG09815357840489,AU,Edward Parrish,GB59CDHS32092786807500,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-724362,corporate,High,FALSE,23/4/2022,20/10/2022,TRUE,TRUE,TRUE,EDU,Local maintain although view tell soldier energy.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,FALSE,0,1,potential,,
77c0fcf9-498f-45e7-99f4-5487900f1094,CH,FINMA,2024-10-14T13:23:16,14/10/2024,3698.78,EUR,Cash,cash_withdrawal,Bobby Dodson,GB02WNTN47645808592230,RU,Mr. Richard Stephens,GB74LZFF92609452975646,DE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-146015,individual,High,FALSE,15/1/2022,14/7/2022,TRUE,TRUE,TRUE,MED,Win car which student perform student.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
9dc2f0b7-8c8b-4ed1-9eef-bda4000d6b3b,HK,HKMA/SFC,2025-03-21T10:34:56,21/3/2025,458057.66,USD,FPS (HK),wire_transfer,Melanie Hardin,GB14RVEX22101969805540,JP,Jason Curry,GB02JNYT93001778905606,IR,MT103,,,FALSE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-726375,domiciliary_company,Low,FALSE,23/5/2022,23/5/2023,FALSE,TRUE,TRUE,SAL,Method which relationship capital reach.,FALSE,TRUE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,2025-03-21T17:34:56,2025-03-22T17:34:56
52d06449-1559-4a6a-ad0e-e09d484131aa,SG,MAS,2024-09-01T15:14:54,1/9/2024,1815632.13,JPY,Cheque,fx_conversion,Jodi Roberts,GB91ERKC35300665495428,SG,Alexander Harrison,GB26KMNM70262488911005,CH,,,,TRUE,TRUE,,,TRUE,TRUE,CHF,JPY,1.176916,1.173396,30,Rodriguez-Gilbert,CUST-612721,domiciliary_company,Medium,TRUE,26/1/2021,25/7/2021,TRUE,TRUE,TRUE,SVC,Central instead according without none even begin believe particular.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
f7bbef8f-10c4-40a5-bfb3-547153a7f923,SG,MAS,2024-01-25T14:21:07,25/1/2024,12133.85,CHF,Cash,cash_deposit,James Mcpherson,GB03HLYX48871362874664,DE,Rick Robinson,GB78DXHZ57821329740409,SG,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-874308,individual,High,FALSE,2/12/2022,2/12/2023,TRUE,TRUE,TRUE,SAL,Product budget third modern stock particularly product discuss century war.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,FALSE,12133.85,1,potential,,
70efdffe-9c3a-4349-98f0-bce45ea456ed,SG,MAS,2024-11-09T18:04:05,9/11/2024,1486472.1,SGD,FPS (HK),fx_conversion,Jennifer Mitchell,GB85DCVK86191558305107,FR,Jody Elliott,GB02GLML02939768560290,IR,,,,TRUE,TRUE,,,TRUE,TRUE,HKD,CHF,1.618431,1.616814,10,Stewart-Parker,CUST-687170,corporate,Low,TRUE,26/1/2023,25/1/2025,TRUE,TRUE,FALSE,EDU,Last let I rate run throw.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
b6ed0bc3-2cdc-4afb-bc9e-e9d2b4d563bc,CH,FINMA,2025-05-03T06:59:08,3/5/2025,247881.78,GBP,FPS (HK),wire_transfer,Bonnie Taylor,GB10HAUV49781885927907,CH,Christopher Hall,GB60KUJP49519720777866,DE,MT202COV,HAVWPRGG,DSIACVJJ,TRUE,TRUE,Wear interview as.,OUR,TRUE,FALSE,,,0,0,0,,CUST-875357,individual,Low,TRUE,9/10/2022,9/10/2023,TRUE,TRUE,TRUE,MED,Range and matter will down war weight natural sure certainly.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,none,2025-05-03T12:59:08,2025-05-03T18:59:08
2103c9d0-3263-4577-9769-b1e10af2fdaf,HK,HKMA/SFC,2024-04-16T18:29:42,16/4/2024,228493.54,GBP,SEPA,wire_transfer,Diana Mcdaniel,GB80UTVA57428779983560,DE,Vanessa Lopez,GB96XIWD57919975935441,GB,MT103,WQIWRNAC,KTZIVFJZ,TRUE,TRUE,Send family company focus.,BEN,TRUE,TRUE,GBP,HKD,0.819474,0.81743,25,Proctor-Whitehead,CUST-529193,individual,Medium,TRUE,22/2/2023,21/8/2023,TRUE,TRUE,TRUE,FAM,Mention magazine eat appear later station.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
09da5a50-a1d4-491f-9f8a-bb2a21a06c2a,CH,FINMA,2024-01-12T09:33:58,12/1/2024,7789.53,EUR,Cash,cash_withdrawal,Kevin Huerta,GB02RSZK03713467770491,US,Leah Hurley,GB03GBIG42091160025154,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-341669,domiciliary_company,Medium,FALSE,3/12/2022,2/12/2024,FALSE,TRUE,TRUE,GDS,Where manage need in employee.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
0cb0a7d8-a1e3-4898-9604-8caf80ae022a,CH,FINMA,2024-03-21T11:21:24,21/3/2024,7105.61,SGD,Cash,cash_withdrawal,Caitlin Perez,GB75DSOL68242764112384,DE,Nancy Reed,GB88UNMM20206745856739,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-982188,individual,Low,FALSE,19/3/2023,15/9/2023,FALSE,TRUE,TRUE,GDS,Model which time check pass color blue.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
b3bfc6a1-8f55-4c39-b59b-2a607ae93475,HK,HKMA/SFC,2024-09-27T05:55:20,27/9/2024,800.16,JPY,Cash,cash_deposit,Rebekah Wright,GB35ROUR90065085400391,US,Lisa Mcgee,GB92FDRG51509343240160,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-984752,individual,High,FALSE,26/12/2021,26/12/2022,TRUE,TRUE,TRUE,SVC,Adult benefit dinner various relationship give real majority.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,FALSE,16042.48,4,potential,2024-09-27T08:55:20,2024-09-28T20:55:20
677b7114-a7ff-4c9f-bca7-47b7b714e959,CH,FINMA,2025-01-14T23:58:42,14/1/2025,20000,CHF,Cash,cash_deposit,Diane Mckee,GB50XAED30408613905388,IR,Anthony Nelson,GB46QASP63751516032802,TH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-536224,corporate,Medium,FALSE,31/12/2021,31/12/2022,FALSE,TRUE,TRUE,SAL,Positive it door hold alone she economic Republican.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,FALSE,5099.9,1,potential,,
ca1c4af6-a5d6-4209-9486-cfaa33aab5ff,HK,HKMA/SFC,2024-04-14T08:39:23,14/4/2024,10314.25,SGD,Cash,cash_withdrawal,Crystal Harris,GB23KKWV33425317809956,CN,Daniel Smith,GB06TBGQ38372005389989,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-635462,corporate,Medium,FALSE,8/11/2023,7/11/2024,FALSE,TRUE,TRUE,LEA,Summer final group provide save technology economy or.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
85bd58bd-db49-4eb3-8ba9-7178f25500e2,CH,FINMA,2024-08-01T14:02:13,1/8/2024,20000,CHF,Cash,cash_deposit,Michael Kirby,GB13PRFL95190622056219,JP,Matthew Henson,GB52PYVE05285812039549,DE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-143454,individual,Low,FALSE,9/7/2023,8/7/2024,FALSE,TRUE,TRUE,TAX,Mind woman early administration sound beautiful analysis something final poor house.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,FALSE,1109.45,1,potential,,
abf4fcb3-c4d9-4219-ae86-c7aa82564887,SG,MAS,2025-04-26T02:42:21,26/4/2025,11726.29,CHF,Cash,cash_deposit,Marcus Lynch,GB92JWFK33906486269974,FR,Jose Myers,GB12LTCP22525622484018,SG,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-547629,corporate,Low,FALSE,3/11/2021,3/11/2023,FALSE,TRUE,TRUE,MED,Very let free manager foreign tax.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,FALSE,23817.52,3,none,,
87778412-941c-4445-bfee-e5d4d39d2619,CH,FINMA,2025-07-16T06:46:03,16/7/2025,52499.57,USD,Cash,cash_withdrawal,Steven Salazar,GB50VXEB09361891896019,AU,Jordan Thomas,GB79QNWC69862700527529,GB,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-457334,individual,Low,FALSE,18/5/2021,14/11/2021,FALSE,TRUE,TRUE,INV,Sense development some other price.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
936b0a11-96db-411c-a1b0-c7d73084e535,SG,MAS,2025-01-22T07:03:05,22/1/2025,784354.84,SGD,Cheque,fx_conversion,Jose Newton,GB49CXSG34952834430383,CH,Michael Todd,GB20PNTK60666252301353,JP,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-100753,individual,High,FALSE,21/7/2024,21/7/2026,TRUE,TRUE,TRUE,FAM,Picture land Congress late as rule great.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
04a21cdd-f278-4fe4-a8a9-fd5a501866d7,SG,MAS,2025-04-05T07:52:11,5/4/2025,4614.72,USD,Cash,wire_transfer,Jennifer Brown,GB28QAUS53145515503278,GB,Michelle Garcia,GB42EPBD31132770142528,VN,MT103,,,TRUE,TRUE,,,FALSE,FALSE,,,0,0,0,,CUST-209896,corporate,Low,FALSE,14/1/2023,13/1/2025,FALSE,TRUE,TRUE,FAM,Policy reflect same will find.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,4614.72,1,potential,,
29c7d97c-c5f3-49dc-833e-fee2d948dc06,SG,MAS,2025-05-07T23:28:17,7/5/2025,974934.97,HKD,RTGS,wire_transfer,Tammy Medina,GB29SJDR51123134572270,FR,Michael Sanchez,GB65GKFR55907073068478,DE,MT103,,,TRUE,TRUE,,,FALSE,TRUE,GBP,JPY,0.210836,0.209787,50,Day PLC,CUST-121434,individual,Low,FALSE,21/2/2022,20/8/2022,FALSE,TRUE,TRUE,SVC,I bill whatever election then total too Republican choose Republican.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
31393bd6-bfe9-4896-82b1-9c00ef8c7168,SG,MAS,2025-01-26T11:20:54,26/1/2025,2970047.97,CNY,FAST (SG),wire_transfer,David Chavez,GB54CRZJ58822874445275,AE,Gregory Jones,GB87AVPC06141953456473,CN,MT103,BQKEWBYB,OKZNFRTZ,TRUE,FALSE,Civil natural simply family concern.,BEN,FALSE,TRUE,SGD,JPY,1.703676,1.686808,100,Adams LLC,CUST-448731,domiciliary_company,Low,TRUE,23/11/2022,22/11/2024,TRUE,FALSE,TRUE,LEA,Key seek song through sound child open again discussion.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
c24201bc-ac09-4fb1-b4f4-a844149e4f40,SG,MAS,2024-12-29T23:51:06,29/12/2024,14114.49,JPY,Cash,cash_deposit,Patrick Ward,GB52JVAJ08695743467698,HK,Kelly Lee,GB80VVIW85792555827199,FR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-493953,individual,Low,FALSE,9/2/2020,7/8/2020,FALSE,TRUE,TRUE,SAL,Save red case throughout act skin both.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,FALSE,28171.3,4,potential,,
a1aa474b-436e-4f23-9383-e8877b17adc4,HK,HKMA/SFC,2025-09-05T17:45:05,5/9/2025,14004.89,EUR,Cash,cash_deposit,Mr. Joseph Ross,GB77SAPB50129498072673,RU,Mark Spencer,GB90SNTO06771921835472,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-833742,individual,Low,FALSE,1/2/2021,1/2/2022,FALSE,TRUE,TRUE,INV,Leave head matter pattern along.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,14004.89,1,potential,,
11d80cab-35ab-47cd-b23c-e9e9965926c5,SG,MAS,2024-09-08T05:50:07,8/9/2024,11886.64,CHF,Cash,cash_withdrawal,Annette Mccormick,GB24NXAY68653482414697,FR,Luis Mccarthy,GB89VZTM28274118202779,VN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-210428,corporate,Low,FALSE,6/9/2021,5/3/2022,FALSE,TRUE,TRUE,EDU,Institution lose so appear before anything interview difference happen.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
92447619-150d-4b31-8c0a-196f162c5e00,CH,FINMA,2024-11-19T13:39:23,19/11/2024,7955.65,SGD,Cash,cash_withdrawal,Diane Gonzalez,GB13HEPO71512936517165,VN,Peter Brown,GB61MKHI93889708657834,DE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-500550,corporate,Low,FALSE,1/2/2021,1/2/2023,FALSE,TRUE,TRUE,FAM,Pressure blood even find involve traditional business measure.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
d8e96794-1ef0-48b0-9f94-243a92d37fa8,SG,MAS,2025-05-11T09:31:10,11/5/2025,241186.56,CNY,RTGS,wire_transfer,Hailey Gomez,GB88YRPL24066500619589,AE,Melissa Livingston,GB43ZRUL18486519586511,HK,MT202COV,PWLJCGRU,YNPISFZJ,TRUE,TRUE,Upon feel sit parent.,BEN,TRUE,FALSE,,,0,0,0,,CUST-150200,corporate,High,FALSE,24/2/2024,23/2/2025,TRUE,TRUE,TRUE,MED,Military even happen move indeed.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,2025-05-11T16:31:10,2025-05-11T22:31:10
878af596-64eb-44f1-aa25-263c82aa3c0d,SG,MAS,2024-01-14T13:28:17,14/1/2024,184762.12,JPY,Cheque,wire_transfer,Barbara Gutierrez,GB28ZMLU81532957778638,TH,Shannon Fields,GB12XEWL67423009373372,VN,MT103,TIWKKKDH,FSVGFRYQ,TRUE,TRUE,My current stuff occur education rate.,OUR,TRUE,FALSE,,,0,0,0,,CUST-264069,corporate,Low,FALSE,20/10/2020,20/10/2021,FALSE,TRUE,TRUE,LEA,Yes sea name Republican claim system year when anything.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
